Column number;id_doc;original_name;normalized_name;latitude;longitude;id_wkd;type_place;longTitle;shortTitle;pubPlace;printer;date;type_text;genre;url
4088;Ner_Varios_442;Kela;Inclasificable;;;Inclasificables;Inclasificables;Historia de Simbad el marino;;Madrid;Sucesores de Hernando;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_442.xml
4116;Ner_Varios_443;ROMA;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4117;Ner_Varios_443;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4118;Ner_Varios_443;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4119;Ner_Varios_443;Toledo;Toledo;39,86666667;-4,033333333;Q5836;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4120;Ner_Varios_443;Toledo;Toledo;39,86666667;-4,033333333;Q5836;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4121;Ner_Varios_443;Zaragoza;Zaragoza;41,65;-0,883333333;Q10305;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4122;Ner_Varios_443;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4123;Ner_Varios_443;Egypto;Egipto;27;29;Q79;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4125;Ner_Varios_443;Siracusa;Siracusa;37,08333333;15,28333333;Q16277;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4126;Ner_Varios_443;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4127;Ner_Varios_443;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4128;Ner_Varios_443;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4132;Ner_Varios_443;Roma;Roma;41,89305556;12,48277778;Q220;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4135;Ner_Varios_443;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4136;Ner_Varios_443;Huesca;Huesca;42,1401;-0,408897222;Q11967;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4134;Ner_Varios_443;Tibuli;Tívoli;41,96666667;12,8;Q159605;Pueblos/ciudades/regiones;Historia verdadera, y exemplar del gran martir español San Lorenzo, sacada de San Ambrosio, Eusebio, Schedel Chronicon Mundi, Simeon Matafrafte, y otros;Historia verdadera, y exemplar del gran martir español San Lorenzo;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_443.xml
4139;Ner_Varios_444;Asia;Asia;43,68111111;87,33111111;Q48;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4140;Ner_Varios_444;Antioco;Antioquía del Orontes;36,20472222;36,18166667;Q200441;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4141;Ner_Varios_444;Jerusalé;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4142;Ner_Varios_444;Jerusalem;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4143;Ner_Varios_444;Jerusalén;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4144;Ner_Varios_444;Antioquia;Antioquía;36,2025;36,16055556;Q80561;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4145;Ner_Varios_444;Samaria;Samaria;32,14306;35,26062;Q1294629;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4146;Ner_Varios_444;Judea;Judea;31,698889;35,306389;Q104028;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4147;Ner_Varios_444;Jerusalé;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4149;Ner_Varios_444;Antioquia;Antioquía;36,2025;36,16055556;Q80561;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4150;Ner_Varios_444;Antioquia;Antioquía;36,2025;36,16055556;Q80561;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4152;Ner_Varios_444;Syria;Siria;35,216667;38,583333;Q858;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4153;Ner_Varios_444;Egypto;Egipto;27;29;Q79;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4155;Ner_Varios_444;Syria;Siria;35,216667;38,583333;Q858;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4156;Ner_Varios_444;Egypto;Egipto;27;29;Q79;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4157;Ner_Varios_444;Syria;Siria;35,216667;38,583333;Q858;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4159;Ner_Varios_444;Syria;Siria;35,216667;38,583333;Q858;Países/reinos/imperios/continentes;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4148;Ner_Varios_444;Tyro;Tiro;33,26666667;35,2;Q82070;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4137;Ner_Varios_444;Modin;Modi'ín;31,93388889;34,98555556;Q165867;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4138;Ner_Varios_444;Modin;Modi'ín;31,93388889;34,98555556;Q165867;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4154;Ner_Varios_444;Ptolomayda;Ptolemaida;40,51472;21,67861;Q573182;Pueblos/ciudades/regiones;Historia Sagrada de los Más Valientes Soldados, del Pueblo de Dios, Judas Macabeo;Historia Sagrada;Murcia;Francisco Benedito;1772;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_444.xml
4161;Ner_Varios_445;monte Calvario;Calvario;31,77861111;35,22944444;Q170516;Sitios naturales;Historia sagrada de la Creacion del Mumdo y formacion del Hombre;;Madrid;Manuel Martí;1781;Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_445.xml
4162;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4163;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4164;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4165;Ner_Varios_446;Jerusalén;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4166;Ner_Varios_446;Jerusalén;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4167;Ner_Varios_446;Jerusalén;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4171;Ner_Varios_446;Egypto;Egipto;27;29;Q79;Países/reinos/imperios/continentes;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4172;Ner_Varios_446;mar Bermejo;Golfo de California;28;-112;Q132811;Sitios naturales;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4173;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4174;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4176;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4177;Ner_Varios_446;Israel;Israel;31;35;Q801;Países/reinos/imperios/continentes;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4178;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4179;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4180;Ner_Varios_446;Jerusalén;Jerusalén;31,77888889;35,22555556;Q1218;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4182;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4183;Ner_Varios_446;lsrael;Israel;31;35;Q801;Países/reinos/imperios/continentes;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4185;Ner_Varios_446;Israél;Israel;31;35;Q801;Países/reinos/imperios/continentes;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
4187;Ner_Varios_446;Bethulia;Bethulia;;;Q4898113;Pueblos/ciudades/regiones;Historia verdadera, y sagrada de la gloria de Bethulia Judith contra Holofernes.;;Madrid;Manuel Martí;[s.a.];Historias;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_446.xml
